UWI,START_DATE,OIL,GAS,WATER
YP534,2014-02-01,36647,25601,2532
BR264,2014-02-01,43415,39405,0
BR763,2014-02-01,32370,27639,0
TR376,2014-02-01,32114,24844,0
TF149,2014-02-01,31808,22125,0
CC849,2014-02-01,32987,51424,61661
AB257,2014-02-01,39621,56245,27349
TR729,2014-02-01,37500,22937,3624
TR791,2014-02-01,31406,25718,335
ON384,2014-02-01,36641,29942,0
RK453,2014-02-01,28803,19160,0
YP109,2014-02-01,29972,8532,0
RK854,2014-02-01,71385,47589,17366
BR273,2014-02-01,50603,32731,43
TF407,2014-02-01,29669,17876,1162
BR273,2014-02-01,43888,24550,31
TF611,2014-02-01,25277,16929,161
TF339,2014-02-01,40735,32545,1146
BR440,2014-02-01,33563,16320,0
RK403,2014-02-01,8782,3111,469
DS775,2014-02-01,39572,21981,0
TF566,2014-02-01,33064,8345,1576
ON804,2014-02-01,35459,22489,2656
AB856,2014-02-01,37160,23427,0
YP229,2014-02-01,39063,24662,769
DS582,2014-02-01,40844,23605,56366
YP552,2014-02-01,47134,35615,0
YP174,2014-02-01,8517,7436,0
BR264,2014-02-01,37159,37506,0
TR131,2014-02-01,48827,27585,0
RK375,2014-02-01,33836,33487,233
ON463,2014-02-01,32689,19923,0
TR129,2014-02-01,32384,21284,362
BR151,2014-02-01,33427,20843,0
BR164,2014-02-01,32262,14564,0
TR753,2014-02-01,39721,13102,680
TR762,2014-02-01,64407,42121,13837
YP166,2014-02-01,22211,4574,3242
BR554,2014-02-01,27894,36275,43833
ON820,2014-02-01,59430,10321,17932
AB625,2014-02-01,24558,14054,0
TF585,2014-02-01,25313,13634,0
TF770,2014-02-01,40416,29036,0
DS241,2014-02-01,76583,37160,7539
DS546,2014-02-01,42000,11338,350
ON663,2014-02-01,48626,29976,0
TR197,2014-02-01,48141,26009,346
RK789,2014-02-01,34981,8729,5063
TR235,2014-02-01,82335,60851,5820
RK738,2014-02-01,21132,18420,8814
AB661,2014-02-01,63886,89358,9298
TR707,2014-02-01,45230,26808,0
YP549,2014-02-01,46334,31734,0
RK450,2014-02-01,50700,36467,15429
ON519,2014-02-01,56199,25398,0
BR477,2014-02-01,36970,25151,2910
ON602,2014-02-01,35788,39404,0
RK302,2014-02-01,32576,19786,382
YP714,2014-02-01,27931,11036,89
RK171,2014-02-01,31426,39117,0
TF850,2014-02-01,46771,25783,0
YP821,2014-02-01,32904,24021,0
DS773,2014-02-01,72562,77882,78
CC504,2014-02-01,39670,52983,18819
TF846,2014-02-01,28761,15290,177
AB141,2014-02-01,46622,26225,0
RK113,2014-02-01,30266,4968,0
TR455,2014-02-01,31584,11086,5605
AB424,2014-02-01,28893,11729,9455
ON765,2014-02-01,28244,17330,0
TF277,2014-02-01,32972,15905,470
TR694,2014-02-01,22407,19948,9561
YP203,2014-02-01,67545,66257,3190
ON848,2014-02-01,93926,74838,234
AB735,2014-02-01,36788,45069,0
TR444,2014-02-01,23659,18586,6914
CC565,2014-02-01,35075,18648,1046
BR832,2014-02-01,35228,19259,0
YP170,2014-02-01,25923,17227,0
ON120,2014-02-01,67745,28490,407
RK301,2014-02-01,47028,41311,933
ON442,2014-02-01,41288,29784,843
AB323,2014-02-01,39077,21088,0
TR665,2014-02-01,32378,22190,0
CC464,2014-02-01,10822,31728,36842
RK539,2014-02-01,47042,26822,4
YP412,2014-02-01,35906,20741,0
CC435,2014-02-01,45387,38422,220
TF740,2014-02-01,35642,35204,0
BR836,2014-02-01,24571,16058,275
ON788,2014-02-01,10540,4205,0
DS884,2014-02-01,29185,22013,1606
BR223,2014-02-01,40102,24928,0
ON788,2014-02-01,7368,2512,0
TR797,2014-02-01,207,135,0
TF143,2014-02-01,11,9,1
BR817,2014-02-01,23202,21946,0
ON848,2014-02-01,76888,37307,0
BR159,2014-02-01,22378,17204,8383
RK153,2014-02-01,35364,25823,31
CC872,2014-02-01,42082,37155,0
TR382,2014-02-01,30962,46290,5146
ON231,2014-02-01,402,396,166
CC669,2014-02-01,14066,6570,3652
TR336,2014-02-01,811,383,0
YP805,2014-02-01,37406,25490,0
TF172,2014-02-01,29656,16446,2131
CC504,2014-02-01,37376,53499,19348
YP373,2014-02-01,19580,53768,12204
BR297,2014-02-01,35177,18241,0
DS684,2014-02-01,40146,13734,0
DS780,2014-02-01,44690,46153,3876
DS780,2014-02-01,42254,20754,655
TF277,2014-02-01,67689,53051,0
YP861,2014-02-01,12666,9955,2987
ON829,2014-02-01,45149,18029,5304
RK514,2014-02-01,24948,14135,0
BR317,2014-02-01,46660,19267,0
AB141,2014-02-01,24377,19557,0
TF695,2014-02-01,31825,23580,0
AB590,2014-02-01,34638,56530,0
AB879,2014-02-01,37667,30911,412
YP468,2014-02-01,39503,17224,3701
YP174,2014-02-01,26095,25487,8737
ON506,2014-02-01,11776,11645,1475
YP655,2014-02-01,81026,44853,527
DS428,2014-02-01,49116,31621,0
YP471,2014-02-01,48033,25410,0
AB406,2014-02-01,46094,32638,3693
CC482,2014-02-01,26084,29913,6505
YP768,2014-02-01,2751,1132,3286
CC142,2014-02-01,44716,7987,0
TR331,2014-02-01,35635,28778,0
YP373,2014-02-01,62369,73878,10854
YP737,2014-02-01,37429,39455,167
TR235,2014-02-01,57657,40355,462
TR393,2014-02-01,38065,21013,193
AB838,2014-02-01,41427,64856,15988
RK864,2014-02-01,42456,25273,1540
CC627,2014-02-01,47457,47797,4871
BR254,2014-02-01,35157,24211,0
CC154,2014-02-01,74427,51776,4675
RK596,2014-02-01,38254,27404,0
BR312,2014-02-01,6565,11156,70111
ON120,2014-02-01,58074,35234,0
AB559,2014-02-01,14934,12125,13547
YP570,2014-02-01,27599,21851,27104
TR811,2014-02-01,17963,18387,9023
ON575,2014-02-01,34855,25358,0
TR387,2014-02-01,28951,18936,0
TR455,2014-02-01,30998,21443,9080
TF149,2014-02-01,28297,19673,0
AB365,2014-02-01,44732,58089,0
ON231,2014-02-01,679,491,208
AB460,2014-02-01,22721,20633,0
DS241,2014-02-01,47253,33562,20
DS441,2014-02-01,18950,15343,527
TF277,2014-03-01,27673,25444,819
ON602,2014-03-01,35482,49904,0
AB625,2014-03-01,27347,14789,0
ON727,2014-03-01,19801,35142,12364
CC627,2014-03-01,39073,23532,1283
AB590,2014-03-01,11906,24729,2400
AB838,2014-03-01,52461,72190,20395
RK403,2014-03-01,8882,2938,853
BR832,2014-03-01,32040,29876,0
RK854,2014-03-01,73600,64171,27328
TF846,2014-03-01,40029,22733,235
AB879,2014-03-01,35602,16542,0
ON506,2014-03-01,43490,32790,1742
TF566,2014-03-01,47515,18782,698
AB517,2014-03-01,84712,86609,3653
DS441,2014-03-01,36546,34783,1050
TF585,2014-03-01,49455,37014,0
DS582,2014-03-01,35495,45053,32230
BR430,2014-03-01,48871,26060,3289
BR440,2014-03-01,47708,18856,0
CC565,2014-03-01,34366,26983,1075
ON442,2014-03-01,52112,25728,919
RK113,2014-03-01,35221,28452,0
DS607,2014-03-01,28611,48654,7990
YP552,2014-03-01,46061,33789,138
TR235,2014-03-01,68218,88229,168
TR197,2014-03-01,33521,35693,0
ON765,2014-03-01,34324,26186,0
ON417,2014-03-01,34992,30075,7393
AB460,2014-03-01,31049,24457,0
CC310,2014-03-01,42254,28497,414
ON519,2014-03-01,59539,25009,768
BR763,2014-03-01,36068,24387,43
BR312,2014-03-01,3799,12983,49584
ON848,2014-03-01,90044,64167,103
ON120,2014-03-01,78563,38854,0
BR151,2014-03-01,47011,19759,0
YP373,2014-03-01,45254,81629,14638
DS773,2014-03-01,69683,76537,65
CC464,2014-03-01,19268,42583,40303
TR135,2014-03-01,31491,27441,1512
ON663,2014-03-01,42006,37935,0
TR336,2014-03-01,2930,2201,338
CC482,2014-03-01,25493,35751,7439
BR264,2014-03-01,45479,44368,0
BR273,2014-03-01,36561,22184,0
ON829,2014-03-01,26513,27706,5720
YP468,2014-03-01,30419,19558,4752
TR707,2014-03-01,37302,27460,0
CC504,2014-03-01,56134,68654,26293
AB424,2014-03-01,29054,24911,11103
RK596,2014-03-01,49604,30558,0
ON384,2014-03-01,33607,40202,0
DS546,2014-03-01,44132,18673,99
YP676,2014-03-01,8906,13239,43769
ON120,2014-03-01,67486,44278,0
TR331,2014-03-01,4912,5418,0
CC565,2014-03-01,57185,53497,1894
BR297,2014-03-01,42839,9801,0
ON798,2014-03-01,39099,28749,8189
CC649,2014-03-01,41710,27707,13
DS241,2014-03-01,68838,44360,0
TR336,2014-03-01,648,311,78
CC849,2014-03-01,28436,67950,59579
DS150,2014-03-01,18476,12788,526
ON236,2014-03-01,18346,13871,12586
DS775,2014-03-01,57480,32017,0
TR665,2014-03-01,51721,42387,0
YP174,2014-03-01,4835,5406,0
DS378,2014-03-01,71205,87531,80
DS780,2014-03-01,48343,20921,1502
ON829,2014-03-01,25574,16208,5496
CC627,2014-03-01,65945,51839,4342
TR729,2014-03-01,36595,31371,3720
YP166,2014-03-01,20887,17764,3996
YP805,2014-03-01,47103,36822,0
ON575,2014-03-01,38067,33880,0
BR264,2014-03-01,45925,45160,0
ON804,2014-03-01,37283,34849,3255
TR129,2014-03-01,78338,66234,0
TF611,2014-03-01,47239,27575,1108
ON788,2014-03-01,25564,11708,0
TR382,2014-03-01,38765,56823,9948
AB257,2014-03-01,39215,45019,46097
TR791,2014-03-01,45330,34958,406
DS105,2014-03-01,35324,41799,4548
TR455,2014-03-01,30389,26694,18582
ON788,2014-03-01,52613,20151,0
CC872,2014-03-01,41765,25936,0
TR235,2014-03-01,74841,94563,6485
CC891,2014-03-01,74912,30650,11527
RK302,2014-03-01,39338,22838,2754
RK738,2014-03-01,26034,20517,11788
ON308,2014-03-01,41295,23260,3207
YP768,2014-03-01,7347,3150,7207
BR164,2014-03-01,24445,21359,12577
TR393,2014-03-01,52613,22105,168
RK361,2014-03-01,21786,9862,34091
TR400,2014-03-01,38069,22484,565
TR811,2014-03-01,31236,22036,10326
RK514,2014-03-01,34420,21150,1206
AB406,2014-03-01,39157,39969,8751
YP181,2014-03-01,1471,1157,296
BR817,2014-03-01,48158,27755,0
RK302,2014-03-01,32568,23731,7491
RK450,2014-03-01,43439,47810,15639
YP471,2014-03-01,49796,41729,5790
YP570,2014-03-01,27594,55927,22369
ON463,2014-03-01,37566,35823,0
RK171,2014-03-01,35350,40645,1714
TF149,2014-03-01,38360,31777,0
RK153,2014-03-01,46045,33039,38
YP737,2014-03-01,28205,27169,0
AB540,2014-03-01,24692,21519,4747
TF407,2014-03-01,51504,26976,0
RK864,2014-03-01,40329,37066,1945
TR387,2014-03-01,53890,29534,1538
TR107,2014-03-01,17356,14929,6353
DS780,2014-03-01,49948,44908,4647
RK789,2014-03-01,27718,19649,5108
AB295,2014-03-01,64934,58454,1275
YP821,2014-03-01,46422,36317,196
YP655,2014-03-01,63453,75697,680
AB141,2014-03-01,28014,15767,0
DS428,2014-03-01,47708,42387,0
TF740,2014-03-01,48406,43484,0
DS884,2014-03-01,37821,15307,6725
TR376,2014-03-01,61841,42981,0
YP355,2014-03-01,46576,27574,9424
YP203,2014-03-01,55384,74294,2168
RK301,2014-03-01,63858,54369,839
RK450,2014-03-01,53464,48773,19989
AB560,2014-03-01,55287,33535,66
TF177,2014-03-01,44492,31016,2888
ON180,2014-03-01,37670,20596,0
AB661,2014-03-01,24568,38102,37765
AB323,2014-03-01,44777,26841,0
YP549,2014-03-01,46908,25909,176
TR455,2014-03-01,26531,23916,7157
BR254,2014-03-01,28607,22509,0
TR707,2014-03-01,51500,35354,0
YP109,2014-03-01,40407,8680,0
RK301,2014-03-01,26536,17663,0
TF850,2014-03-01,43694,26462,0
TR129,2014-03-01,37569,27040,0
CC649,2014-03-01,50600,40120,13425
AB365,2014-03-01,33311,33906,0
BR433,2014-03-01,44179,14844,0
RK453,2014-03-01,42749,36597,2721
DS150,2014-03-01,48182,21456,3189
TR753,2014-03-01,37474,21867,543
YP373,2014-03-01,29447,69902,6971
CC669,2014-03-01,16197,8287,4764
YP534,2014-03-01,31944,28184,3383
CC636,2014-03-01,728,506,245
AB759,2014-03-01,34207,114581,40361
BR710,2014-03-01,25972,24377,4371
AB344,2014-03-01,7182,1890,0
YP493,2014-03-01,40351,19969,0
BR836,2014-03-01,45888,20694,765
TF172,2014-03-01,30633,20010,3524
YP549,2014-03-01,41812,29002,1677
CC142,2014-03-01,33675,8282,0
YP412,2014-03-01,36612,26526,0
RK539,2014-03-01,46078,24958,587
CC435,2014-03-01,41232,52462,265
BR223,2014-03-01,39983,15431,0
BR159,2014-03-01,24991,10398,7448
TF149,2014-03-01,35554,35869,331
BR477,2014-03-01,41186,26932,2779
AB735,2014-03-01,31431,44432,0
AB141,2014-03-01,49787,39530,0
YP181,2014-03-01,1354,1129,210
YP174,2014-03-01,24747,17142,4476
TF222,2014-03-01,29954,25364,4783
TR444,2014-03-01,32695,21826,5511
RK375,2014-03-01,33775,29806,0
ON469,2014-03-01,50662,39568,1245
YP203,2014-03-01,64968,62860,3361
ON848,2014-03-01,83214,51081,239
AB513,2014-03-01,277,176,524
TR694,2014-03-01,30535,14755,9826
DS773,2014-03-01,73362,64730,59
AB590,2014-03-01,43122,5303,0
RK279,2014-03-01,12293,6994,8092
RK128,2014-03-01,47298,67928,42194
TF642,2014-03-01,1367,1243,141
BR554,2014-03-01,27996,38259,73856
TF143,2014-03-01,19727,22684,1124
CC154,2014-03-01,77767,54554,3950
YP229,2014-03-01,50954,45746,4170
TR762,2014-03-01,78744,33292,18144
TR382,2014-03-01,39924,51404,8961
DS241,2014-03-01,64256,39012,7608
DS684,2014-03-01,36765,14423,0
BR273,2014-03-01,38247,35755,45
TF277,2014-03-01,61597,54531,0
AB559,2014-03-01,15747,17738,11557
BR317,2014-03-01,32657,21254,0
TF381,2014-03-01,14294,12183,4543
AB856,2014-03-01,45932,35783,0
YP170,2014-03-01,25919,16763,0
TF695,2014-03-01,40586,23226,0
TF770,2014-03-01,42963,31134,0
TR516,2014-03-01,31029,23574,0
DS558,2014-03-01,37604,31427,941
TR131,2014-03-01,48473,36801,0
TF339,2014-03-01,48061,33699,9687
ON820,2014-03-01,52910,97084,17257
CC653,2014-03-01,2922,9735,22878
CC504,2014-03-01,40925,70443,32147
CC142,2014-03-01,69631,31369,0
BR710,2014-04-01,32664,40698,10009
TR753,2014-04-01,36862,21380,2032
TF339,2014-04-01,45127,36984,8339
YP673,2014-04-01,18344,11190,0
AB424,2014-04-01,37823,22070,9256
DS378,2014-04-01,68899,84883,91
RK403,2014-04-01,7012,3903,1198
RK171,2014-04-01,41318,53397,7682
BR264,2014-04-01,41193,41306,0
AB879,2014-04-01,32610,29643,0
AB141,2014-04-01,48131,40735,0
AB560,2014-04-01,41941,43053,108
TR393,2014-04-01,44662,19406,186
YP805,2014-04-01,34758,24046,0
ON727,2014-04-01,21905,37230,15683
CC154,2014-04-01,81438,28352,35162
RK302,2014-04-01,43852,33637,0
TR235,2014-04-01,61570,67209,4410
YP355,2014-04-01,34541,23553,8176
CC504,2014-04-01,54510,56971,21364
TR455,2014-04-01,29610,23155,18302
YP552,2014-04-01,44723,40932,38
ON575,2014-04-01,35404,26823,0
TF222,2014-04-01,33818,19669,5476
CC649,2014-04-01,29775,25998,0
BR312,2014-04-01,8972,9923,82791
CC653,2014-04-01,4386,12555,23641
YP493,2014-04-01,42975,19285,0
BR254,2014-04-01,32134,20353,0
YP203,2014-04-01,45586,52154,3744
CC142,2014-04-01,73230,45021,1501
YP570,2014-04-01,22953,52899,23271
RK128,2014-04-01,51748,47911,70081
DS105,2014-04-01,34779,40398,7710
BR554,2014-04-01,19896,32172,83750
YP229,2014-04-01,47133,43734,4946
BR836,2014-04-01,36417,21729,986
YP549,2014-04-01,50205,22242,324
ON442,2014-04-01,38210,32286,1081
TR382,2014-04-01,29565,41690,8921
DS607,2014-04-01,38448,24894,6011
BR440,2014-04-01,45963,15587,0
YP412,2014-04-01,27701,23176,0
DS780,2014-04-01,34064,28690,1178
CC627,2014-04-01,48961,22926,1995
ON848,2014-04-01,96197,56982,0
CC310,2014-04-01,45563,27902,631
TR197,2014-04-01,40261,41550,0
DS150,2014-04-01,19699,14627,5953
TF566,2014-04-01,47563,18968,792
TR811,2014-04-01,27486,24623,11673
RK450,2014-04-01,53867,42803,27350
YP166,2014-04-01,33383,22241,6463
CC849,2014-04-01,42260,37995,55802
DS775,2014-04-01,41804,35379,0
RK738,2014-04-01,22779,15809,13664
YP549,2014-04-01,35131,15873,69
DS558,2014-04-01,43970,37612,1440
YP203,2014-04-01,78454,54814,8252
YP170,2014-04-01,31123,23312,41
CC482,2014-04-01,31003,46063,9196
ON417,2014-04-01,28536,22675,8619
CC649,2014-04-01,55756,49424,3405
BR223,2014-04-01,44161,14499,433
TF611,2014-04-01,41259,37900,1949
AB735,2014-04-01,45350,50604,0
ON798,2014-04-01,2051,2403,856
TR376,2014-04-01,45199,4640,0
TR729,2014-04-01,41268,29919,5165
DS773,2014-04-01,79461,90357,65
ON663,2014-04-01,40538,29770,0
RK301,2014-04-01,52764,47505,1228
BR151,2014-04-01,40212,22299,0
TF277,2014-04-01,66957,62845,0
TR455,2014-04-01,34331,24316,8147
BR477,2014-04-01,44308,27491,3511
DS441,2014-04-01,41099,15787,5440
TR444,2014-04-01,21769,19533,14023
AB344,2014-04-01,5998,2600,0
DS241,2014-04-01,64429,33882,107
RK279,2014-04-01,20361,14698,18522
TF143,2014-04-01,26610,32398,2331
AB590,2014-04-01,31683,52455,0
CC627,2014-04-01,65584,45112,10913
BR433,2014-04-01,34290,13173,0
TR107,2014-04-01,9484,6254,1538
BR832,2014-04-01,51847,30662,143
TR797,2014-04-01,11959,11677,3550
DS884,2014-04-01,28417,17880,8145
CC565,2014-04-01,48268,52890,4149
TR382,2014-04-01,47851,58516,14607
DS780,2014-04-01,64298,54969,490
TR762,2014-04-01,75245,87125,44630
TF770,2014-04-01,37045,25620,0
TF740,2014-04-01,34617,18667,0
YP471,2014-04-01,54845,35488,11893
ON120,2014-04-01,59010,42002,0
RK450,2014-04-01,40119,29536,16870
BR273,2014-04-01,48820,29360,57
AB590,2014-04-01,14060,25976,2594
CC435,2014-04-01,42501,73898,40
TF149,2014-04-01,33342,28200,0
AB257,2014-04-01,27676,53265,59800
TR131,2014-04-01,36651,45222,0
TR135,2014-04-01,30954,29434,1975
CC891,2014-04-01,48493,52374,64536
ON519,2014-04-01,43901,30149,132
TR694,2014-04-01,21560,23135,13692
ON384,2014-04-01,40307,34873,0
AB625,2014-04-01,39703,24546,0
RK789,2014-04-01,27449,14547,7926
BR164,2014-04-01,26464,25004,18012
TR707,2014-04-01,47763,33411,0
TF695,2014-04-01,32492,22058,0
ON120,2014-04-01,75954,52801,0
BR763,2014-04-01,31453,33213,561
TF267,2014-04-01,15315,12089,12
DS546,2014-04-01,42328,16923,0
CC872,2014-04-01,37946,36275,0
RK301,2014-04-01,27434,19838,0
TR387,2014-04-01,48028,45392,2037
TF407,2014-04-01,43774,36745,0
CC669,2014-04-01,12657,9885,5972
YP676,2014-04-01,10213,10489,64181
ON765,2014-04-01,27088,22566,0
ON469,2014-04-01,52139,33912,1209
YP468,2014-04-01,40774,22853,6757
BR817,2014-04-01,42905,20940,0
ON788,2014-04-01,47697,20913,0
YP373,2014-04-01,63990,62125,9260
ON820,2014-04-01,59548,115061,25703
TR400,2014-04-01,40857,32379,4787
RK302,2014-04-01,37642,15417,3444
TF177,2014-04-01,39613,25194,2595
YP109,2014-04-01,33742,34796,0
TF585,2014-04-01,48998,37513,0
CC464,2014-04-01,23025,45782,52054
RK747,2014-04-01,9758,6851,5423
ON804,2014-04-01,38793,32298,8258
BR317,2014-04-01,36177,27723,0
ON848,2014-04-01,65505,41444,0
YP655,2014-04-01,68552,64527,1423
AB323,2014-04-01,42662,35750,0
DS773,2014-04-01,100285,91953,100
CC462,2014-04-01,875,825,284
AB838,2014-04-01,62672,53797,12080
TR129,2014-04-01,36263,29740,801
DS150,2014-04-01,14573,12673,598
DS684,2014-04-01,37049,17448,0
AB856,2014-04-01,40759,37410,0
RK596,2014-04-01,38425,28959,0
RK539,2014-04-01,43795,27745,857
TF172,2014-04-01,26090,11231,2942
BR297,2014-04-01,40328,12223,0
AB661,2014-04-01,48777,70349,39144
AB295,2014-04-01,63387,49415,669
ON829,2014-04-01,12225,7376,2975
TR707,2014-04-01,59614,44790,0
YP737,2014-04-01,38709,29294,0
AB759,2014-04-01,29384,84259,26819
AB559,2014-04-01,11753,12826,22234
TR235,2014-04-01,63614,71946,8968
DS582,2014-04-01,45574,176734,70873
AB406,2014-04-01,38905,38472,8191
ON236,2014-04-01,21612,12508,17863
AB824,2014-04-01,2378,1221,13
BR159,2014-04-01,29052,16358,14387
RK453,2014-04-01,38510,34826,4032
ON602,2014-04-01,39795,55684,0
TF381,2014-04-01,23589,17458,9700
DS241,2014-04-01,82157,79272,2097
CC462,2014-04-01,858,253,1545
YP373,2014-04-01,33445,53479,7863
YP534,2014-04-01,20581,18466,4816
AB365,2014-04-01,36505,55735,339
AB540,2014-04-01,31238,19303,6402
RK361,2014-04-01,11712,35964,46833
CC142,2014-04-01,33811,8744,0
BR273,2014-04-01,37724,30915,0
TF846,2014-04-01,42523,25908,139
YP821,2014-04-01,46626,32479,1227
TF149,2014-04-01,43300,27811,0
ON463,2014-04-01,40326,33772,0
RK864,2014-04-01,33686,24911,1702
BR430,2014-04-01,50029,28136,3800
TF277,2014-04-01,37919,27868,563
RK854,2014-04-01,56100,59837,25222
ON506,2014-04-01,44693,29961,2654
BR264,2014-04-01,39822,43099,0
CC504,2014-04-01,51050,59867,30831
AB517,2014-04-01,91783,81155,5214
AB141,2014-04-01,28893,22123,0
RK113,2014-04-01,35855,27258,0
ON180,2014-04-01,44790,31558,0
TR129,2014-04-01,65576,73136,825
AB460,2014-04-01,38412,29104,0
RK153,2014-04-01,52727,39238,42
TR665,2014-04-01,42494,38579,0
ON788,2014-04-01,30641,12123,0
CC565,2014-04-01,23188,21999,2517
DS428,2014-04-01,45963,38579,0
RK514,2014-04-01,38029,14155,112
TR791,2014-04-01,42420,38599,420
ON308,2014-04-01,40159,24311,3220
TF850,2014-04-01,41776,26097,0
RK375,2014-04-01,43948,20709,0
TR694,2014-05-01,35723,20369,15658
ON519,2014-05-01,42536,30826,0
TF277,2014-05-01,28936,26321,704
DS607,2014-05-01,35647,24240,8008
TR235,2014-05-01,57833,78682,8805
ON469,2014-05-01,46121,40435,1252
TR707,2014-05-01,41612,36981,0
TR762,2014-05-01,78607,27600,27016
CC310,2014-05-01,42471,26905,567
CC891,2014-05-01,54206,31981,61621
ON120,2014-05-01,60229,31599,0
AB460,2014-05-01,45675,33097,0
AB559,2014-05-01,13226,9413,35596
CC504,2014-05-01,43541,59429,1045
TF566,2014-05-01,34725,23188,3580
RK361,2014-05-01,12906,40277,64182
TR129,2014-05-01,37786,22634,818
DS780,2014-05-01,49474,22174,1613
RK302,2014-05-01,35694,22472,1110
TR455,2014-05-01,28843,15484,8111
TR729,2014-05-01,40759,31728,4365
TF222,2014-05-01,5939,5562,1035
RK864,2014-05-01,40480,28548,2312
BR254,2014-05-01,30407,27288,28
TR129,2014-05-01,74340,49287,1779
DS241,2014-05-01,107737,69175,0
TR665,2014-05-01,53946,39697,0
YP373,2014-05-01,50560,53659,24309
TF533,2014-05-01,9847,2264,6836
CC627,2014-05-01,40661,50864,18190
CC627,2014-05-01,46107,28710,2814
BR772,2014-05-01,1836,242,0
ON804,2014-05-01,36826,33457,3508
DS582,2014-05-01,39374,165784,30937
CC649,2014-05-01,30311,25614,0
ON506,2014-05-01,41428,31712,2191
DS378,2014-05-01,84510,78810,103
YP549,2014-05-01,58448,42602,303
TF267,2014-05-01,27119,19823,37
BR297,2014-05-01,48307,14371,0
TF407,2014-05-01,32816,37191,0
BR477,2014-05-01,35683,23926,4649
